Date,Year,Month,StartupName,IndustryVertical,SubVertical,CityLocation,InvestorsName,InvestmentType,NewAmountUSD
2017-05-12,2017,5,Mobycy,Technology,Bicycle sharing Platform,Gurugram,Undisclosed Investors,Seed/Angel Funding,500000.0
2017-06-12,2017,6,Greenlight Planet,Technology,Off-grid solar products platform,Mumbai,"Apis Partner, Eight Roads Ventures, Bamboo Capital Partners",Private Equity,60000000.0
2017-06-12,2017,6,Fintobox,Technology,Child Learning & Development Platform,Chennai,Lightbox,Private Equity,7000000.0
2017-07-12,2017,7,Mswipe,Technology,Mobile point of sale services provider,Mumbai,Eduardo Saverin,Private Equity,10000000.0
2017-07-12,2017,7,The Label Life,E-Commerce,Home Decor and Online Fashion Portal,Mumbai,Kalpvriksh,Private Equity,3100000.0
2017-07-12,2017,7,Cygnus Hospitals,Healthcare,Super speciality Hospitals,Gurugram,Somerset Indus Capital Ventures,Seed/Angel Funding,750000.0
2017-07-12,2017,7,eShakti,Ecommerce,Women's Fashion Clothing Online Platform,Chennai,IDG Ventures,Debt Funding,2300000.0
2017-08-12,2017,8,Inshorts,Technology,Mobile News Curation App,Noida,Tiger Global,Private Equity,5000000.0
2017-11-12,2017,11,Vahdam Tea,E-Commerce,Online Platform Selling Indian Tea Globally,Delhi,"Singapore Angel Network, Mumbai Angel",Private Equity,1500000.0
2017-11-12,2017,11,Logic Roots,Technology,Educational Platform to Learn Mathematics,Mumbai,Village Capital,Seed/Angel Funding,50000.0
2017-11-12,2017,11,Project Mudra,Technology,Assisting Visually Impaired to learn through Braille,Bengaluru,Village Capital,Seed/Angel Funding,50000.0
2017-11-12,2017,11,Furlenco,Technology,Furniture Rental Platform,Bengaluru,Aamir Khan,Debt Funding,1200000.0
2017-12-12,2017,12,I Can Stay,Technology,Hotel Aggregator Platform,Delhi,HT Media,Private Equity,1800000.0
2017-12-12,2017,12,Fracktal Works,Technology,Platform based on 3D printing and Digital Manufacturing,Bengaluru,Hyderabad Angels,Seed/Angel Funding,0.0
2017-12-12,2017,12,Simility,Technology,Adaptive Fraud Intelligence Platform,Hyderabad,Accel Partners,Private Equity,17500000.0
2017-12-12,2017,12,Shopholix,E-Commerce,Fashion and Lifestyle Coupon Platform,Gurugram,Munesh Khanna,Seed/Angel Funding,233000.0
2017-12-13,2017,12,MindTickle,Technology,Gamification Platform to train Sales People,Pune,Canaan Partners,Private Equity,27000000.0
2017-12-13,2017,12,Nazara Technologies,Technology,Mobile Games Development Firm,Mumbai,Rakesh Jhunjhunwala,Private Equity,27000000.0
2017-12-13,2017,12,DocsApp,Technology,Mobile Application for Doctor Consultation,Bengaluru,Bessemer Venture Partners,Private Equity,7200000.0
2017-12-13,2017,12,Capita World,Technology,Artificial Intelligence Platform to Raise Funds,Mumbai,"Mohan Tanksale, Kiran Shetty, Darshak Shah, Mandar Mhatre",Private Equity,0.0
2017-12-14,2017,12,Tea Box,E-Commerce,Fresh Indian Tea Selling Platform across 112 countries,Bengaluru,RB Investments,Private Equity,7000000.0
2017-12-14,2017,12,Transversal Technologies,Technology,Hyperlocal Video Information Sharing Platform,Bengaluru,Matrix Partners,Private Equity,6000000.0
2017-12-14,2017,12,Curofy,Technology,Mobile App for Network of Doctors,Gurugram,RoundGlass Partners LLC,Seed/Angel Funding,250000.0
2017-12-14,2017,12,HomeLane,E-Commerce,Online Furniture Marketplace,Bengaluru,"Accel Partners, Sequoia Capital, RB Investments",Private Equity,10000000.0
2017-12-14,2017,12,WeDoSky,Technology,Provides Business Insights using Drone Imaginary,Delhi,Mumbai Angels Network,Private Equity,0.0
2017-12-15,2017,12,Purplle,E-Commerce,Beauty Products Online Marketplace,Mumbai,"Mountain Pain Capital, Suncoast Investments",Seed/Angel Funding,537000.0
2017-12-15,2017,12,Cash Suvidha,E-Commerce,Online Micro-Lending Platform,Delhi,Undisclosed Investors,Debt Funding,2700000.0
2017-12-18,2017,12,Sky Met Weather,Technology,Weather Forecast Platform,Noida,InsuResillience Investment Fund,Private Equity,0.0
2017-12-19,2017,12,Springboard,Technology,Online Courses and Mentoring from Experts,Bengaluru,"Costanoa, Learn Capital, Jyoti Bansal",Private Equity,9500000.0
2017-12-19,2017,12,Peel Works,Technology,SaaS based Big Data Analytics Platform,Mumbai,Unilever Ventures,Private Equity,0.0
2017-12-19,2017,12,9Stacks,Technology,Online Poker Platform,Delhi,"Swati Gupta, Purnima Khandelwal, Maheshwar Peri, Sanjay Singh",Private Equity,1500000.0
2017-12-20,2017,12,Your Quote,Technology,Vernacular and Video Content Platform,Bengaluru,"Axilor Ventures, E-City VEntures Atul Goel",Private Equity,1000000.0
2017-12-20,2017,12,Spandana Sphoorty,Finance,Micro finance institution providing small ticket unsecured loans to women,Hyderabad,"Kedaraa Capital, Ontario Teachers'",Private Equity,19500000.0
2017-12-21,2017,12,Indus OS,Technology,Regional Operating System for Smartphones,Mumbai,Omidyar Network,Private Equity,4000000.0
2017-12-21,2017,12,EasyEcom,E-Commerce,Ecommerce enabler platform,Bengaluru,"Ambarish Gupta, Aneesh Reddy, Bold Ventures, Vona Investments",Seed/Angel Funding,150000.0
2017-12-21,2017,12,IGP.com,E-Commerce,Online Gifting Platform,Uttar Pradesh,Venture Catalysts,Private Equity,0.0
2017-12-26,2017,12,Specsmakers,E-Commerce,Online Spects Platform for Men and Women,Chennai,Eight Roads Ventures India,Private Equity,10000000.0
2017-12-27,2017,12,Garage On Road,E-Commerce,Online vehicle service booking platform,Noida,Gaurav Gupta,Private Equity,0.0
2017-12-27,2017,12,Foyr.com,Technology,Realty Tech Startup solving real life Interior Designing problems ,Hyderabad,Jones Lang LaSalle,Private Equity,3800000.0
2018-02-05,2018,2,OpenTap,Finance,Online Lending Platform,Chennai, Unknown High Net-Worth Individuals,Seed / Angel Funding,450000.0
2018-02-05,2018,2,Bizongo,Consumer Internet,Aggregator For Packaging Material ,Mumbai,"B Capital, International Finance Corporation (IFC), Accel Partners and IDG Ventures",Private Equity,22000000.0
2018-03-05,2018,3,Disprz,IT,SaaS ,Chennai," IL&FS Private Equity, Kae Capital & Others",Seed / Angel Funding,2500000.0
2018-07-05,2018,7,PaisaDukan,Consumer Internet,P2P Lending Platform,Mumbai,Undisclosed Investors,Seed / Angel Funding,225000.0
2018-09-05,2018,9,i3sysytems,Technology,AI product company For Health and Life Insurane Companies,Mumbai,"Unitus Ventures, Behram Vakil and Jerxis Vandrevala",Seed / Angel Funding,1000000.0
2018-11-05,2018,11,Earth Food,Consumer Internet,Agri-tech,Pune,Rairah Corporation,Seed / Angel Funding,949000.0
2018-05-14,2018,5,Nykaa,Consumer Internet,Beauty e-tailer,Mumbai,"Sunil Munjal, Harsh Mariwala, Dalip Pathak and Others",Private Equity,24000000.0
2018-05-16,2018,5,mfine,Healthcare,Doctor-Consultation App,Bengaluru,"Prime Venture Partners, Stellaris Venture Partners and Mayur Abhaya Srisrimal ",Private Equity,4200000.0
2018-05-21,2018,5,Rocketium,Technology, Online Video Creation Platform,Bengaluru,Blume ventures,Seed/ Angel Funding,300000.0
2018-05-21,2018,5,MilkBasket,Technology,Micro-Delivery Grocery Startup,Gurugram,"Kalaari Capital, Unilever Ventures and Blume Ventures",Private Equity,7000000.0
2018-05-22,2018,5,Vola,Finance,Micro Lending Platform,Bengaluru,Credika and unnamed angel investors,Seed/ Angel Funding,500000.0
2018-05-22,2018,5,Cashkumar,Consumer Internet,P2P Lending Platform,Bengaluru,LetsVenture,Seed/ Angel Funding,735000.0
2018-05-23,2018,5,Edyoo,E-Commerce,Products For Shoolgoing Children,Bengaluru,RS Shanbag,Seed/ Angel Funding,735000.0
2018-05-23,2018,5,Aashiyaan,Finance,Housing Finance For Low-Income Families,Kolkata,"Insistor, Oikocredit",Seed/ Angel Funding,2000000.0
2018-05-24,2018,5,Smartivity,Ed-tech,Designer Of Toys and Learning Projects For Kids,Delhi,"Ashish Kacholi, S Chand Group",Seed/ Angel Funding,2000000.0
2018-05-24,2018,5,Bonphulapl,Clean-tech,Oxygen Optimiser Manufacturer,Delhi,Atul Gupta and Saurabh Rastogi,Seed/ Angel Funding,293000.0
2018-05-27,2018,5,Acko,Consumer Internet,Online Insurance Platform,Mumbai,"Amazon, Ashish Dhawan, Catamaran Ventures, NR Narayana Murthy.",Seed/ Angel Funding,12000000.0
2018-05-28,2018,5,HWell24,Healthcare,Home Healthcare Aggregator,Mumbai,"Prashant Mehta, Mitali Pawar, Nikhil G and Bhavesh P, R Ranganathan, ONCOTRUST and Medintel Services Pvt. Ltd ",Seed/ Angel Funding,200000.0
2018-05-29,2018,5,Toffee,Consumer Internet,Online Insurance Platform,Gurugram,"Kalaari Capital, Omidyar Network and Accion Venture Labs",Seed/ Angel Funding,1500000.0
2018-05-29,2018,5,Tonetag,Technology,Mobile Payments Technology Platform,Bengaluru,Amazon Inc. and Mastercard,Private Equity,8000000.0
2018-05-30,2018,5,Events High,Consumer Internet ,Events and Activities Discovery Platform,Bengaluru,Treebo,Private Equity,0.0
2018-05-30,2018,5,Stellaps,Technology,Iot Application Platform In Agriculture,Bengaluru,"IndusAge Partners, Bill & Melinda Gates Foundation, Qualcomm Venture, ABB Technology Ventures, Omnivore, Blume Ventures, Venture Highway and BEENEXT ",Private Equity,14000000.0
2018-05-31,2018,5,Credright,Consumer Internet,Lending Platform For SMEs,Hyderabad,"Accion Venture Lab, YourNest Venture Capital And Other Angel Investors",Seed/ Angel Funding,1300000.0
2016-01-04,2016,1,Dil Mil,Consumer Internet,Matchmaking Mobile App,SFO / Bangalore,"Nelstone Ventures, Transmedia Capital, Maiden Lane Ventures, CSC Upshot & Angel investors",Private Equity,2700000.0
2016-01-04,2016,1,PicsDream,Consumer Internet,Online Marketplace for Photographers,Delhi,Raman Roy,Seed Funding,0.0
2016-01-04,2016,1,Process 9,Consumer Internet,online translation and transliteration,Gurugram,"Indian Angel Network, Alok Sharma, Kris Gopalakrishnan, Saurabh Srivastava, and Ajai Chowdhry",Seed Funding,0.0
2016-04-04,2016,4,Housing,Consumer Internet,Real Estate Portal,Mumbai,Vineet Singh,Private Equity,0.0
2016-04-04,2016,4,Roll Mafia,Food & Beverage,Rolls & Biryanis QSR chain,Pune,Equentia Natural Resource & Other undisclosed investors,Seed Funding,0.0
2016-04-04,2016,4,Hungama,Consumer Internet,Digital Media Entertainment Portal,Mumbai,Xiaomi Inc,Private Equity,25000000.0
2016-04-04,2016,4,Highway Delite,Consumer Internet,Various Highway Help Services,Bengaluru,N.S. Raghavan Centre for Entrepreneurial Learning,Seed Funding,0.0
2016-05-04,2016,5,Cult Fitness,Healthcare,Healthcare training programs,Bengaluru,Mukesh Bansal,Seed Funding,0.0
2016-05-04,2016,5,Haptik,Technology,Personal Assistant App,Mumbai,Times Internet Ltd,Private Equity,0.0
2016-05-04,2016,5,Servify,Consumer Internet,Gadget & Appliances Service App,Mumbai,"Blume Ventures, Barkawi Holdings GmbH, TM Service Technology Holdings GmbH",Private Equity,0.0
2016-06-04,2016,6,Shipsy,Logistics,Logistics Solutions,Gurugram,DTDC Express Ltd,Private Equity,1000000.0
2016-06-04,2016,6,gear6,Consumer Internet,Online bike service and repairs platform,Bengaluru,Ninestarter,Seed Funding,500000.0
2016-06-04,2016,6,MyGlamm,Consumer Internet,Mobile based on-demand Beauty Services platform,Mumbai,L’Occitane,Private Equity,6000000.0
2016-06-04,2016,6,Petoo,Consumer Internet,Online Food Delivery Platform,Bengaluru,Axilor Ventures,Private Equity,1000000.0
2016-07-04,2016,7,Truly Social,Consumer Internet,Mobile Gaming Studio,London,Nazara Technologies Pvt Ltd,Private Equity,0.0
2016-08-04,2016,8,Little Black Book,Consumer Internet,"Curated Food, event & Lifestyle guide",Delhi,"IDG, Indian Angel Network",Seed Funding,0.0
2016-08-04,2016,8,Vahan,Education,Mobile Education Platform,Chennai,Villgro,Seed Funding,0.0
2016-08-04,2016,8,imedilane,Consumer Internet,Online Health Diagnosis platform,Delhi,"Mahendra Patel, Nilender Chauhan",Seed Funding,40000.0
2016-11-04,2016,11,Living Local,Consumer Internet,Social discovery platform,Mumbai,Rattan Chadha,Seed Funding,200000.0
2016-11-04,2016,11,Vegfru,eCommerce,Online Fruit & Vegetable Marketplace,Delhi,Wingify,Seed Funding,0.0
2016-11-04,2016,11,Oyo,Consumer Internet,Online Branded Budget Room Booking Service,Delhi,"Softbank, Sequoia Capital, Lightspeed Venture Partners, Greenoaks Capital, DSG Consumer Partners and Venture Nursery",Private Equity,100000000.0
2016-11-04,2016,11,PriceRaja,Consumer Internet,Price Comparison Portal,Gurugram,Prashant Puri,Seed Funding,300000.0
2016-12-04,2016,12,MagicX,Consumer Internet,On-Demand Task Management App,Bengaluru,"Kris Gopalakrishnan, Dr. Ranjan Pai",Seed Funding,1000000.0
2016-12-04,2016,12,Happydemic,Consumer Internet,Artist Discovery & Booking platform,Mumbai,Shaan,Seed Funding,0.0
2016-12-04,2016,12,LenDenClub,Finance,Peer-to-Peer Lending Platform,Mumbai,"Anirudh Damani, Daud Ali, Narendra Karnavat, Vikas Kapoor, Vikram Lakhotia, Krishna Jhunjhunwaala, Jayesh Shah",Seed Funding,0.0
2016-12-04,2016,12,Indi.com,Consumer Internet,Video Social Network,N/A,Anil Kapoor,Seed Funding,0.0
2016-04-13,2016,4,Legalraasta,Consumer Internet,Online legal Services for Startups,Delhi,"Pravin Khandelwal, Yatin Kumar Jain",Seed Funding,1000000.0
2016-04-13,2016,4,RainCan,Consumer Internet,Subscription-based grocery delivery Mobile App,Pune,Dr. Aniruddha Malpani,Seed Funding,150000.0
2016-04-13,2016,4,Hippily,eCommerce,Fashion ECommerce App,Mumbai,"Dr. Sridhar Ramaswamy, Rakesh Mathur",Seed Funding,250000.0
2016-04-13,2016,4,kredX,eCommerce,Invoice discounting  Marketplace,Bengaluru,"Prime Venture Partners,",Seed Funding,750000.0
2016-04-14,2016,4,Wedwise,Consumer Internet,Wedding related services community,Delhi,StartUp Equity Partners,Seed Funding,0.0
2016-04-14,2016,4,BeaconsTalk,Technology,contextual mobile advertising,Mumbai,"Rajeev Agrawal, Prashant Gooty",Seed Funding,100000.0
2016-04-15,2016,4,Deal 4Loans,Consumer Internet,Loan Comparison Portal,Noida,"Ram Shriram, Neeraj Arora, Puru Vashishtha",Seed Funding,0.0
2016-04-15,2016,4,RenewBuy,Consumer Internet,Online Car & Bike Insurance Comparison portal,Delhi,Mount Nathan Advisors,Seed Funding,1000000.0
2016-04-15,2016,4,Blue Box Media,Consumer Internet,Online Tech Portals,Jaipur,"Mahavir Pratap Sharma, Ajay Data, Yogesh Chaudhary, Sanjay Phophaliya, Siddharth Agarwal, Kamal Kothari",Seed Funding,0.0
2016-04-15,2016,4,Vyomo,Consumer Internet,On-Demand Beauty Service provider,Delhi,Naturals Salon Chain,Private Equity,15000000.0
2016-04-15,2016,4,Organicshop,eCommerce,Marketplace for organic products,Jaipur,"Vivek Nathani, Yogesh Chaudhary, Mahavir Pratap Sharma, Kamal Kothari, H C Jain",Seed Funding,0.0
2016-04-15,2016,4,MInd Your Fleet,Consumer Internet,Car Rental Software,Noida,Undisclosed Investors,Seed Funding,0.0
2016-04-15,2016,4,NestAway,Consumer Internet,Furnished Home Rental Platform,Bengaluru,Tiger Global,Private Equity,30000000.0
2016-04-15,2016,4,Tapchief,Consumer Internet,Expert Advice Platform,Bengaluru,Vijay Shekhar Sharma,Seed Funding,150000.0
2016-04-18,2016,4,Rapido,Consumer Internet,Bike Aggregator App,Bengaluru,"Pawan Munjal, AdvantEdge Partners, Astarc Ventures",Private Equity,0.0
2016-04-18,2016,4,Yufta,eCommerce,Women’s Fashion ECommerce Portal,Bengaluru,Ajay Data & other HNIs,Seed Funding,0.0
2016-04-18,2016,4,Smytten,eCommerce,Online Discovery and Shopping Platform,Gurugram,Rajan Anandan,Seed Funding,0.0
2016-04-18,2016,4,Houssup,Consumer Internet,interior design and home furnishing portal,Jaipur,"Mitin Patel, Gaurav Agarwal",Seed Funding,0.0
2016-04-18,2016,4,Jugnoo,Consumer Internet,On-demand Delivery & Logistics platform,Chandigarh,Paytm & existing investors,Private Equity,10000000.0
2016-04-18,2016,4,Tork Motocycles,Auto,Electric Motorcycle Manufacturer,Pune,"Bhavish Aggarwal, Ankit Bhati",Seed Funding,0.0
2016-04-19,2016,4,Betaout,eCommerce,customer intelligence and marketing automation platform,Noida,"Stanford Angels, LetsVenture, Chennai Angels, Hyderabad Angels, Mumbai Angels",Private Equity,1500000.0
2016-04-19,2016,4,DriversCart,Consumer Internet,on-demand chauffeur provider,Chennai,ah! Ventures,Seed Funding,450000.0
2016-04-19,2016,4,LensKart,eCommerce,Eyewear etailing platform,Delhi,Ratan Tata,Private Equity,0.0
2016-04-19,2016,4,CollegeDekho,Consumer Internet,College & Student information platform,Delhi,Man Capital,Private Equity,2000000.0
2016-04-19,2016,4,OYOfit,Consumer Internet,Fitness Services Aggregator platform,Bengaluru,RN Agarwal,Seed Funding,0.0
2016-04-19,2016,4,Oliveboard,Consumer Internet,Online exam practice & preparation platform,Bengaluru,India Educational Investment Fund,Private Equity,0.0
2016-04-19,2016,4,Simplilearn,Consumer Internet,Online certification platform,Bengaluru,Brand Capital,Private Equity,0.0
2016-04-20,2016,4,1mg,eCommerce,Online Pharmacy,Gurugram,"Maverick Capital Ventures, Sequoia Capital, Omidyar Network",Private Equity,15000000.0
2016-04-20,2016,4,Fashalot,Consumer Internet,Fashion and Store discovery mobile app,Delhi,"YourNest Angel Fund, Rajul Garg",Seed Funding,0.0
2016-04-20,2016,4,Broomberg,Consumer Internet,Cleaning Services Provider,Delhi,Undisclosed Angel investors & HNIs,Seed Funding,0.0
2016-04-21,2016,4,m.paani,Consumer Internet,Loyalty rewards platform,Mumbai,"Blume Ventures, Adil Allana, Aprameya Radhakrishna, Gautam Ivatury, Signal Point Partners",Seed Funding,0.0
2016-04-21,2016,4,Yufta,eCommerce,hyperlocal fashion retail platform,Jaipur,Ajay Data & undisclosed HNIs,Seed Funding,0.0
2016-04-21,2016,4,mishTag,Consumer Internet,"Style, Fashion Discovery Mobile app",Delhi,"M&Y Partners, SVG Media, Anthil Ventures & others",Seed Funding,0.0
2016-04-21,2016,4,Advanced Structures India,Auto,Automotive Design and Engineering company,Bengaluru,GirnarSoft,Private Equity,0.0
2016-04-22,2016,4,Licious,eCommerce,Mobile based Meat ordering App,Bengaluru,Mayfield India II Management Ltd,Private Equity,3000000.0
2016-04-22,2016,4,Knolskae,Consumer Internet,Educational Gamification & Simulation platform,Bengaluru,"Inventus Capital Partners, HR Fund",Private Equity,0.0
2016-04-22,2016,4,Druva,Technology,Converged Backup & Data Protection Solutions for Enterprises,Pune,"NTT Finance, Telephone Corporation",Private Equity,0.0
2016-04-22,2016,4,TOKO Innovation Studios,Consumer Internet,Children’s Entertainment Games & Products,Delhi,Indian Angel network,Seed Funding,450000.0
2016-04-25,2016,4,Commut,Consumer Internet,Shuttle Service Provider,Hyderabad,50K Ventures,Seed Funding,200000.0
2016-04-25,2016,4,intouchapp,Consumer Internet,Contact Management Mobile App,Pune,Blume Ventures,Seed Funding,0.0
2016-04-25,2016,4,Dropkaffe,Food & Beverage,Ready-to-Drink Beverage Producer,Bengaluru,"GrowthStory, Apurva Salapuria, Hitesh Oberoi, Sidharth Pansari, Nirupa Shankar",Seed Funding,550000.0
2016-04-26,2016,4,Transerv,Consumer Internet,Digital Payments platform,Mumbai,"IDFC SPICE Fund, Micromax Informatics",Private Equity,15000000.0
2016-04-26,2016,4,ClearTax,Consumer Internet,Online filing of Tax returns,Bengaluru,"Max Levchin, Scott Banister",Private Equity,1300000.0
2016-04-26,2016,4,Roposo,eCommerce,Social Fashion ECommerce Discovery platform,Gurugram,Bertelsmann India Investments,Private Equity,15000000.0
2016-04-27,2016,4,MilkBasket,Consumer Internet,Micro Grocery Delivery Platform,Gurugram,EVC Ventures,Seed Funding,500000.0
